20075	381	92	405	120	10
20076	355	92	379	120	10
20077	329	92	353	120	10
20078	311	92	327	120	10
20079	293	92	309	120	10
20080	275	92	291	120	10
20081	257	92	273	120	10
20082	239	92	255	120	10
20083	221	92	237	120	10
20084	195	92	219	120	10
20085	177	92	193	120	10
20086	151	92	175	120	10
20087	125	92	149	120	10
20088	99	92	123	120	10
20089	73	92	97	120	10
20090	55	92	71	120	10
20091	497	122	521	154	10
20092	471	122	495	154	10
20093	445	122	469	154	10
20094	419	122	443	154	10
20095	393	122	417	154	10
20096	367	122	391	154	10
20097	341	122	365	154	10
20098	315	122	339	154	10
20099	297	130	313	154	10
20100	73	122	97	146	10
20101	55	122	71	154	10

#FIRE MARIO					
#LEFT					
20102	524	264	540	292	10
20103	542	264	558	292	10
20104	560	264	576	292	10
20105	578	260	594	284	10
20106	596	264	612	292	10
20107	614	264	638	292	10
20108	640	264	664	292	10
20109	666	264	690	292	10
20110	692	264	716	292	10
20111	718	264	734	292	10
20112	736	264	752	292	10
20113	754	264	770	292	10
20114	772	264	788	292	10
20115	790	264	806	292	10
20116	808	264	824	292	10
20117	826	264	850	292	10
20118	852	264	868	292	10
20119	870	264	894	292	10
20120	896	264	912	292	10
20121	922	264	946	292	10
20122	948	264	972	292	10
20123	974	264	990	292	10
20124	524	298	548	326	10
20125	550	298	574	326	10
20126	576	298	600	326	10
20127	602	298	626	326	10
20128	628	298	652	326	10
20129	654	298	678	326	10
20130	680	298	704	326	10
20131	706	298	730	326	10
20132	732	298	748	326	10
20133	750	298	766	326	10
#RIGHT					
20134	505	264	521	292	10
20135	487	264	503	292	10
20136	469	264	485	292	10
20137	451	268	467	292	10
20138	433	264	449	292	10
20139	407	264	431	292	10
20140	381	264	405	292	10
20141	355	264	379	292	10
20142	329	264	353	292	10
20143	311	264	327	292	10
20144	293	264	309	292	10
20145	275	264	291	292	10
20146	257	264	273	292	10
20147	239	264	255	292	10
20148	221	264	237	292	10
20149	195	264	219	292	10
20150	177	264	193	292	10
20151	151	264	175	292	10
20152	125	264	149	292	10
20153	99	264	123	292	10
20154	73	264	97	292	10
20155	55	264	71	292	10
20156	497	298	521	326	10
20157	471	298	495	326	10
20158	445	298	469	326	10
20159	419	298	443	326	10
20160	393	298	417	326	10
20161	367	298	391	326	10
20162	341	298	365	326	10
20163	315	298	339	326	10
20164	297	298	313	326	10
20165	279	298	295	326	10

#RACCON MARIO					
#LEFT					
20166	524	350	548	378	10
20167	550	350	574	378	10
20168	576	350	600	378	10
20169	602	350	626	374	10
20170	628	350	652	378	10
20171	654	350	678	378	10
20172	680	350	704	378	10
20173	706	350	730	378	10
20174	732	350	756	378	10
20175	758	350	782	378	10
20176	784	350	808	378	10
20177	810	350	834	378	10
20178	836	350	860	378	10
20179	862	350	878	378	10
20180	880	350	896	378	10
20181	898	350	922	378	10
20182	924	350	940	378	10
20183	524	384	548	412	10
20184	550	384	574	412	10
20185	576	384	600	412	10
20186	602	384	626	412	10
20187	628	384	644	412	10
20188	646	384	670	412	10
20189	672	384	696	412	10
20190	698	384	722	412	10
20191	724	384	748	412	10
20192	750	384	766	412	10
20193	768	384	792	412	10
20194	794	384	818	412	10
20195	820	384	844	412	10
20196	846	384	870	412	10
20197	872	384	896	412	10
20198	898	384	922	412	10
20199	924	384	948	412	10
20200	950	384	974	412	10
#RIGHT				
20201	497	350	521	378	10
20202	471	350	495	378	10
20203	445	350	469	378	10
20204	419	346	443	370	10
20205	393	350	417	378	10
20206	367	350	391	378	10
20207	341	350	365	378	10
20208	315	350	339	378	10
20209	289	350	313	378	10
20210	263	350	287	378	10
20211	237	350	261	378	10
20212	211	350	235	378	10
20213	185	350	209	378	10
20214	167	350	183	378	10
20215	141	350	165	378	10
20216	107	350	131	378	10
20217	71	350	95	378	10

20218	497	384	521	412	10
20219	471	384	495	412	10
20220	445	384	469	412	10
20221	419	384	443	412	10
20222	401	384	417	412	10
20223	375	384	399	412	10
20224	349	384	373	412	10
20225	323	384	347	412	10
20226	297	384	321	412	10
20227	279	384	295	412	10
20228	253	384	277	412	10
20229	227	384	251	412	10
20230	201	384	225	412	10
20231	175	384	199	412	10
20232	149	384	173	412	10
20233	123	384	147	412	10
20234	97	384	121	412	10
20235	71	384	95	412	10

20250	252	116	266	132	28
20251	272	116	286	132	28


#font							
40001	3	3	155	31	25	152	28
40002	163	3	235	31	25	72	28
40003	3	33	11	40	25	8	7
40004	12	33	27	40	25	15	7
40005	8	43	24	50	25	16	7
40006	8	51	24	58	25	16	7
40007	33	32	41	39	25	8	7
40008	43	32	51	39	25	8	7
40009	53	32	61	39	25	8	7
40010	63	32	71	39	25	8	7
40011	73	32	81	39	25	8	7
40012	83	32	91	39	25	8	7
40013	93	32	101	39	25	8	7
40014	103	32	111	39	25	8	7
40015	113	32	121	39	25	8	7
40016	123	32	131	39	25	8	7
40017	133	32	141	39	25	8	7
40018	143	32	151	39	25	8	7
40019	33	42	41	49	25	8	7
40020	43	42	51	49	25	8	7
40021	53	42	61	49	25	8	7
40022	63	42	71	49	25	8	7
40023	73	42	81	49	25	8	7
40024	83	42	91	49	25	8	7
40025	93	42	101	49	25	8	7
40026	103	42	111	49	25	8	7
40027	113	42	121	49	25	8	7
40028	123	42	131	49	25	8	7
40029	133	42	141	49	25	8	7
40030	143	42	151	49	25	8	7
40031	33	52	41	59	25	8	7
40032	43	52	51	59	25	8	7
40033	53	52	61	59	25	8	7
40034	63	52	71	59	25	8	7
40035	73	52	81	59	25	8	7
40036	83	52	91	59	25	8	7
40037	93	52	101	59	25	8	7
40038	103	52	111	59	25	8	7
40039	113	52	121	59	25	8	7
40040	123	52	131	59	25	8	7
40041	133	52	141	59	25	8	7
40042	143	52	151	59	25	8	7
40043	163	33	195	61	25	32	28
40044	196	33	228	61	25	32	28
40045	228	33	260	61	25	32	28
40046	260	33	292	61	25	32	28

40050	6	42	236	200	28


# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]

#SMALL MARIO
ani_id	sprite1_id	time1	sprite2_id	time2
#IDLE LEFT				
10001	20001	100
#WALK LEFT				
10002	20001	100	20002	100
#SLIDE LEFT				
10003	20012	100
#JUMP LEFT				
10004	20003	100
#SKID				
10005	20007	100
#RUN LEFT				
10006	20004	100	20005	100
#RUN JUMP LEFT				
10007	20006	100
#HOLD LEFT
10008	20009	100	20010	100
#KICK LEFT				
10009	20011	100
#SWIM IDLE LEFT				
10010	20013	100	20014	100
#SWIM INPUT LEFT				
10011	20015	100	20016	100
#CLIMB LEFT				
10012	20017	100
#PIPE				
10013	20008	100
#DIE				
10014	20018	100
#IDLE RIGHT				
10015	20019	100
#WALK RIGHT				
10016	20019	100	20020	100
#SLIDE RIGHT				
10017	20030	100
#JUMP RIGHT				
10018	20021	100
#SKID RIGHT				
10019	20025	100
#RUN RIGHT				
10020	20022	100	20023	100
#RUN JUMP RIGHT				
10021	20024	100
#HOLD RIGHT				
10022	20027	100	20028	100
#KICK RIGHT				
10023	20029	100
#SWIM IDLE RIGHT				
10024	20031	100	20032	100
#SWIM INPUT RIGHT				
10025	20033	100	20034	100
#CLIMB RIGHT				
10026	20035	100

#Super Mario						
#IDLE LEFT						
10027	20036	100
#WALK LEFT						
10028	20036	100	20037	100	20038	100
#DUCK LEFT						
10029	20039	100
#SLIDE			
10030	20052	100
#JUMP LEFT						
10031	20040	100
#SKID						
10032	20045	100
#THROW LEFT						
10033	20036	100
#RUN LEFT						
10034	20041	100	20042	100	20043	100
#RUN JUMP LEFT						
10035	20044	100
#HOLD LEFT						
10036	20048	100	20049	100	20050	100
#KICK						
10037	20051	100
#SWIM IDLE						
10038	20053	100	20054	100	20055	100
#SWIM INPUT						
10039	20056	100	20044	100
#CLIMB LEFT						
10040	20057	100
#DOOR						
10041	20047	100
#SPIN LEFT						
10042	20058	100	20059	100	20060	100	20061	100	20062	100	20063	100	20064	100	20065	100
#BONK LEFT						
10043	20067	100
#LOOKUP LEFT						
10044	20068	100
#IDLE RIGHT						
10045	20069	100
#WALK RIGHT						
10046	20069	100	20070	100	20071	100
#DUCK RIGHT						
10047	20072	100
#SLIDE						
10048	20085	100
#JUMP RIGHT						
10049	20073	100
#SKID LEFT						
10050	20078	100
#THROW RIGHT						
10051	20069	100
#RUN RIGHT						
10052	20074	100	20075	100	20076	100
#RUN JUMP RIGHT						
10053	20077	100
#HOLD RIGHT						
10054	20081	100	20082	100	20083	100
#KICK RIGHT						
10055	20084	100
#SWIM IDLE RIGHT						
10056	20086	100	20087	100	20088	100
#SWIM INPUT RIGHT						
10057	20089	100	20077	100
#CLIMB RIGHT						
10058	20090	100
#SPIN RIGHT						
10059	20091	100	20092	100	20093	100	20094	100	20095	100	20096	100	20097	100	20098	100
#BONK RIGHT						
10060	20100	100
#LOOKUP RIGHT						
10061	20101	100
#PIPE LEFT						
10062	20046	100
#GROW LEFT				
10063	20001	100	20066	100
#GROW RIGHT				
10064	20019	100	20099	100
#SHRINK LEFT				
10065	20066	100	20001	100
#SHIRINK RIGHT				
10066	20099	100	20019	100

#FRIE MARIO																
#IDLE LEFT																
10067	20102	100
#WALK LEFT																
10068	20102	100	20103	100	20104	100
#DUCK LEFT																
10069	20105	100
#SLIDE LEFT																
10070	20118	100
#JUMP LEFT																
10071	20106	100
#SKID LEFT																
10072	20111	100
#THROW LEFT																
10073	20132	100	20133	100
#RUN LEFT																
10074	20107	100	20108	100	20109	100
#RUN JUMP LEFT																
10075	20110	100
#HOLD LEFT																
10076	20114	100	20115	100	20116	100
#KICK LEFT																
10077	20117	100
#SWIM IDLE LEFT																
10078	20119	100	20120	100	20121	100
#SWIM INPUT LEFT																
10079	20122	100	20110	100
#CLIMB LEFT																
10080	20123	100
#PIPE LEFT																
10081	20112	100
#DOOR LEFT																
10082	20113	100
#SPIN LEFT																
10083	20124	100	20125	100	20126	100	20127	100	20128	100	20129	100	20130	100	20131	100
#IDLE RIGHT																
10084	20134	100
#WALK RIGHT																
10085	20134	100	20135	100	20136	100
#DUCK RIGHT																
10086	20137	100
#SLIDE RIGHT																
10087	20150	100
#JUMP RIGHT																
10088	20138	100
#SKID RIGHT																
10089	20143	100
#THROW RIGHT																
10090	20164	100	20165	100
#RUN RIGHT																
10091	20139	100	20140	100	20141	100
#RUN JUMP RIGHT																
10092	20142	100
#HOLD RIGHT																
10093	20146	100	20147	100	20148	100
#KICK RIGHT																
10094	20149	100
#SWIM IDLE RIGHT																
10095	20151	100	20152	100	20153	100
#SWIM INPUT RIGHT																
10096	20154	100	10092	100
#CLIMB RIGHT																
10097	20155	100
# SPIN RIGHT																
10098	20156	100	20157	100	20158	100	20159	100	20160	100	20161	100	20162	100	20163	100

#RACCOON MARIO																
#IDLE LEFT																
10099	20166	100
#WALK LEFT
10100	20166	100	20167	100	20168	100
#WAG LEFT																
10101	20171	100	20168	100	20172	100
#DUCK LEFT																
10102	20169	100
#SLIDE LEFT																
10103	20187	100
#JUMP LEFT																
10104	20170	100
#SKID LEFT																
10105	20179	100
#THROW LEFT	CHUA CO SPRITE															
10106	20179	100
#RUN LEFT																
10107	20173	100	20174	100	20175	100
#RUN JUM																
10108	20176	100
#FLY LEFT																
10109	20177	1	20176	1
#HOLD LEFT																
10110	20183	100	20184	100	20185	100
#KICK LEFT																
10111	20186	100
#SWIM IDLE LEFT																
10112	20188	100	20189	100	20190	100
#SWIM INPUT LEFT																
10113	20191	100	20176	100
#CLIMB LEFT																
10114	20192	100
#PIPE																
10115	20180	100
#DOOR																
10116	20182	100
#SPIN LEFT																
10117	20193	100	20194	100	20195	100	20196	100	20197	100	20198	100	20199	100	20200	100
#RIGHT																
#IDLIE RIGHT																
10118	20201	100
#WALK RIGHT																
10119	20201	100	20202	100	20203	100
#WAG RIGHT																
10120	20206	100	20203	100	20207	100
#DUCK RIGHT																
10121	20204	100
#SLIDE RIGHT																
10122	20222	100
#JUMP RIGHT																
10123	20205	100
#SKID RIGHT																
10124	20214	100
#THROW RIGHT CHUA CO SPRITE																
10125	20214	100
#RUN RIGHT																
10126	20208	100	20209	100	20210	100
#RUN JUMP																
10127	20211	100
#FLY RIGHT																
10128	20212	1	20211	1
#HOLD RIGHT																
10129	20218	100	20219	100	20220	100
#KICK RIGHT																
10130	20221	100
#SWIM IDLE RIGHT																
10131	20223	100	20224	100	20225	100
#SWIM INPUT RIGHT																
10132	20226	100	20211	100
#CLIMB RIGHT																
10133	20227	100
#SPIN RIGHT																
10134	20228	100	20229	100	20230	100	20231	100	20232	100	20233	100	20234	100	20235	100

#right						
10140	20180	100	20181	100	20182	100
#left						
10141	20215	100	20216	100	20217	100

10150	20250	100	20251	100






#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]

#mario	idle		walk		slide		jump		skid		run		run jump	hold		kick		swim		swim input	climb		pipe	die	idle		walk		duck		slide		jump		skid		throw		run		run jump	hold		kick		swim idle	swim input	climb		pipe	door	spin		bonk		look up		GROW		SHRINK		idle		walk		duck		slide		jump		skid		throw		run		run jump	hold		kick		swim idle	swim input	climb		pipe	door	spin		idle		walk		wag		duck		slide		jump		skid		throw		run		run jump	fly		hold		kick		swim idle	swim input	climb		pipe	door	spin		wag
2	10001	10015	10002	10016	10003	10017	10004	10018	10005	10019	10006	10020	10007	10021	10008	10022	10009	10023	10010	10024	10011	10025	10012	10026	10013	10014	10027	10045	10028	10046	10029	10047	10030	10048	10031	10049	10032	10050	10033	10051	10034	10052	10035	10053	10036	10054	10037	10055	10038	10056	10039	10057	10040	10058	10062	10041	10042	10059	10043	10060	10044	10061	10063	10064	10065	10066	10067	10084	10068	10085	10069	10086	10070	10087	10071	10088	10072	10089	10073	10090	10074	10091	10075	10092	10076	10093	10077	10094	10078	10095	10079	10096	10080	10097	10081	10082	10083	10098	10099	10118	10100	10119	10101	10120	10102	10121	10103	10122	10104	10123	10105	10124	10106	10125	10107	10126	10108	10127	10109	10128	10110	10129	10111	10130	10112	10131	10113	10132	10114	10133	10115	10116	10117	10134	10140	10141	10150


[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas
# MARIO
0	24	54	2
#0	50	54	2

11	24	54	0	0	1	0	0	-1
11	58	54	0	1	0	1	0	-1
11	58	22	0	0	1	0	1	1
11	90	22	0	1	1	0	0	-1
11	122	22	0	1	1	0	1	-1
11	154	22	0	1	1	0	0	-1
11	186	22	0	1	0	0	1	-1
								
11	122	54	0	0	1	1	1	-1
11	154	54	0	1	1	0	0	-1
11	186	54	0	1	0	1	0	-1
								
11	58	86	0	0	1	1	1	-1
11	90	86	0	1	1	0	0	-1
11	122	86	0	1	0	1	0	-1
								
11	58	118	0	0	0	1	1	-1
11	90	118	0	1	0	0	0	-1
11	122	118	0	1	1	0	1	-1
11	154	118	0	1	1	0	0	-1
11	186	118	0	1	0	0	0	-1
								
11	58	150	0	0	1	1	0	-1
11	90	150	0	1	1	0	0	-1
11	122	150	0	1	0	1	0	-1



# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	115	98	0	148	150	1

